business_unit,period_start,review_attention,coverage_status,present_metrics_count,check_status,missing_metrics,source_systems,Revenue,Variable costs,Fixed costs,Net profit,calculated_net_profit,delta,abs_delta
b2b,2020-10-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,412500.000000,0,0,0,412500.000000,-412500.000000,412500.000000
b2b,2020-11-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,62985.000000,0,0,0,62985.000000,-62985.000000,62985.000000
b2b,2021-06-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,135000.000000,0,0,0,135000.000000,-135000.000000,135000.000000
b2b,2021-08-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,186100.000000,0,0,0,186100.000000,-186100.000000,186100.000000
b2b,2021-09-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,32887.000000,0,0,0,32887.000000,-32887.000000,32887.000000
b2b,2021-10-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,71000.000000,0,0,0,71000.000000,-71000.000000,71000.000000
b2b,2021-11-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,90900.000000,0,0,0,90900.000000,-90900.000000,90900.000000
b2b,2021-12-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,642163.000000,0,0,0,642163.000000,-642163.000000,642163.000000
b2b,2022-02-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,157200.000000,0,0,0,157200.000000,-157200.000000,157200.000000
b2b,2022-03-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,122100.000000,0,0,0,122100.000000,-122100.000000,122100.000000
b2b,2022-04-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,20720.000000,0,0,0,20720.000000,-20720.000000,20720.000000
b2b,2022-05-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,12751.000000,0,0,0,12751.000000,-12751.000000,12751.000000
b2b,2022-06-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,51000.000000,0,0,0,51000.000000,-51000.000000,51000.000000
b2b,2022-07-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,33968.000000,0,0,0,33968.000000,-33968.000000,33968.000000
b2b,2022-08-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,25476.000000,0,0,0,25476.000000,-25476.000000,25476.000000
b2b,2022-09-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,98237.000000,0,0,0,98237.000000,-98237.000000,98237.000000
b2b,2022-11-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,154850.000000,0,0,0,154850.000000,-154850.000000,154850.000000
b2b,2022-12-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,125800.000000,0,0,0,125800.000000,-125800.000000,125800.000000
b2b,2023-03-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,165000.000000,0,0,80350.000000,165000.000000,-84650.000000,84650.000000
b2b,2023-04-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,1077825.000000,0,0,-2737.000000,1077825.000000,-1080562.000000,1080562.000000
b2b,2023-06-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,170720.000000,0,0,0,170720.000000,-170720.000000,170720.000000
b2b,2023-07-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,96800.000000,0,0,0,96800.000000,-96800.000000,96800.000000
b2b,2023-08-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,50000.000000,0,0,34100.000000,50000.000000,-15900.000000,15900.000000
b2b,2023-09-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,420600.000000,0,0,193100.000000,420600.000000,-227500.000000,227500.000000
b2b,2023-10-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,1277000.000000,0,0,202050.000000,1277000.000000,-1074950.000000,1074950.000000
b2b,2023-11-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,700000.000000,0,0,211000.000000,700000.000000,-489000.000000,489000.000000
b2b,2023-12-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,780000.000000,0,0,172400.000000,780000.000000,-607600.000000,607600.000000
b2b,2024-03-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,350000.000000,0,0,96000.000000,350000.000000,-254000.000000,254000.000000
b2b,2024-04-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,44000.000000,0,0,10000.000000,44000.000000,-34000.000000,34000.000000
b2b,2024-05-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,642000.000000,0,0,230552.000000,642000.000000,-411448.000000,411448.000000
b2b,2024-09-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,400000.000000,0,0,229254.000000,400000.000000,-170746.000000,170746.000000
b2b,2024-11-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,2305000.000000,0,0,833865.000000,2305000.000000,-1471135.000000,1471135.000000
b2b,2024-12-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,11000000.000000,0,0,4036500.000000,11000000.000000,-6963500.000000,6963500.000000
b2b,2025-01-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,800000.000000,0,0,378350.000000,800000.000000,-421650.000000,421650.000000
b2b,2025-03-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,3394308.000000,0,0,1597231.000000,3394308.000000,-1797077.000000,1797077.000000
b2b,2025-04-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,1411300.000000,0,0,0,1411300.000000,-1411300.000000,1411300.000000
b2b,2025-05-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,3329180.000000,0,0,0,3329180.000000,-3329180.000000,3329180.000000
b2b,2025-06-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,1477000.000000,0,0,0,1477000.000000,-1477000.000000,1477000.000000
b2b,2025-08-01,high,complete,4,large_delta,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,0.000000,198085.000000,27840.000000,-265897.000000,-225925.000000,-39972.000000,39972.000000
b2b,2025-09-01,high,complete,4,large_delta,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,1268125.000000,879636.000000,264317.000000,-5920.000000,124172.000000,-130092.000000,130092.000000
b2b,2026-01-01,high,complete,4,large_delta,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,2529787.000000,2097182.000000,415098.000000,-144611.000000,17507.000000,-162118.000000,162118.000000
b2c_moscow,2020-01-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,1878300.000000,0,0,0,1878300.000000,-1878300.000000,1878300.000000
b2c_moscow,2020-02-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,1612100.000000,0,0,0,1612100.000000,-1612100.000000,1612100.000000
b2c_moscow,2020-03-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,1018700.000000,0,0,0,1018700.000000,-1018700.000000,1018700.000000
b2c_moscow,2020-04-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,271730.000000,0,0,0,271730.000000,-271730.000000,271730.000000
b2c_moscow,2020-05-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,296105.000000,0,0,0,296105.000000,-296105.000000,296105.000000
b2c_moscow,2020-06-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,200096.000000,0,0,0,200096.000000,-200096.000000,200096.000000
b2c_moscow,2020-07-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,484692.000000,0,0,0,484692.000000,-484692.000000,484692.000000
b2c_moscow,2020-08-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,529859.000000,0,0,0,529859.000000,-529859.000000,529859.000000
b2c_moscow,2020-09-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,714880.000000,0,0,0,714880.000000,-714880.000000,714880.000000
b2c_moscow,2020-10-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,829258.000000,0,0,0,829258.000000,-829258.000000,829258.000000
b2c_moscow,2020-11-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,653482.000000,0,0,0,653482.000000,-653482.000000,653482.000000
b2c_moscow,2020-12-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,924687.000000,0,0,0,924687.000000,-924687.000000,924687.000000
b2c_moscow,2021-01-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,866084.000000,0,0,0,866084.000000,-866084.000000,866084.000000
b2c_moscow,2021-02-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,1102833.000000,0,0,0,1102833.000000,-1102833.000000,1102833.000000
b2c_moscow,2021-03-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,1486330.000000,0,0,0,1486330.000000,-1486330.000000,1486330.000000
b2c_moscow,2021-04-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,985110.000000,0,0,0,985110.000000,-985110.000000,985110.000000
b2c_moscow,2021-05-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,1001832.000000,0,0,0,1001832.000000,-1001832.000000,1001832.000000
b2c_moscow,2021-06-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,677252.000000,0,0,0,677252.000000,-677252.000000,677252.000000
b2c_moscow,2021-07-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,700485.000000,0,0,0,700485.000000,-700485.000000,700485.000000
b2c_moscow,2021-08-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,1252500.000000,0,0,0,1252500.000000,-1252500.000000,1252500.000000
b2c_moscow,2021-09-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,1154690.000000,0,0,0,1154690.000000,-1154690.000000,1154690.000000
b2c_moscow,2021-10-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,1357192.000000,0,0,0,1357192.000000,-1357192.000000,1357192.000000
b2c_moscow,2021-11-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,1115523.000000,0,0,0,1115523.000000,-1115523.000000,1115523.000000
b2c_moscow,2021-12-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,1323910.000000,0,0,0,1323910.000000,-1323910.000000,1323910.000000
b2c_moscow,2022-01-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,1853459.000000,0,0,0,1853459.000000,-1853459.000000,1853459.000000
b2c_moscow,2022-02-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,2004782.000000,0,0,180000.000000,2004782.000000,-1824782.000000,1824782.000000
b2c_moscow,2022-03-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,1649245.000000,0,0,360000.000000,1649245.000000,-1289245.000000,1289245.000000
b2c_moscow,2022-04-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,1534678.000000,0,0,270000.000000,1534678.000000,-1264678.000000,1264678.000000
b2c_moscow,2022-05-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,1398727.000000,0,0,0,1398727.000000,-1398727.000000,1398727.000000
b2c_moscow,2022-06-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,1499887.000000,0,0,330000.000000,1499887.000000,-1169887.000000,1169887.000000
b2c_moscow,2022-07-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,1580422.000000,0,0,198500.000000,1580422.000000,-1381922.000000,1381922.000000
b2c_moscow,2022-08-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,1593330.000000,0,0,240000.000000,1593330.000000,-1353330.000000,1353330.000000
b2c_moscow,2022-09-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,1620780.000000,0,0,430000.000000,1620780.000000,-1190780.000000,1190780.000000
b2c_moscow,2022-10-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,1499660.000000,0,0,314893.000000,1499660.000000,-1184767.000000,1184767.000000
b2c_moscow,2022-11-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,1762210.000000,0,0,251685.000000,1762210.000000,-1510525.000000,1510525.000000
b2c_moscow,2022-12-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,1789200.000000,0,0,770000.000000,1789200.000000,-1019200.000000,1019200.000000
b2c_moscow,2023-01-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,2260012.000000,0,0,736744.000000,2260012.000000,-1523268.000000,1523268.000000
b2c_moscow,2023-02-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,2145130.000000,0,0,594688.000000,2145130.000000,-1550442.000000,1550442.000000
b2c_moscow,2023-03-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,2570456.000000,0,0,1020644.000000,2570456.000000,-1549812.000000,1549812.000000
b2c_moscow,2023-04-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,1686047.000000,0,0,704321.000000,1686047.000000,-981726.000000,981726.000000
b2c_moscow,2023-05-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,1586335.000000,0,0,379852.000000,1586335.000000,-1206483.000000,1206483.000000
b2c_moscow,2023-06-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,1515873.000000,0,0,591126.000000,1515873.000000,-924747.000000,924747.000000
b2c_moscow,2023-07-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,1865975.000000,0,0,909327.000000,1865975.000000,-956648.000000,956648.000000
b2c_moscow,2023-08-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,1945772.000000,0,0,853310.000000,1945772.000000,-1092462.000000,1092462.000000
b2c_moscow,2023-09-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,2115573.000000,0,0,832025.000000,2115573.000000,-1283548.000000,1283548.000000
b2c_moscow,2023-10-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,2454120.000000,0,0,826369.000000,2454120.000000,-1627751.000000,1627751.000000
b2c_moscow,2023-11-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,2826725.000000,0,0,1053144.000000,2826725.000000,-1773581.000000,1773581.000000
b2c_moscow,2023-12-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,2798563.000000,0,0,989872.000000,2798563.000000,-1808691.000000,1808691.000000
b2c_moscow,2024-01-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,3716825.000000,0,0,1714683.000000,3716825.000000,-2002142.000000,2002142.000000
b2c_moscow,2024-02-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,3987569.000000,0,0,1605998.000000,3987569.000000,-2381571.000000,2381571.000000
b2c_moscow,2024-03-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,3257652.000000,0,0,1080944.000000,3257652.000000,-2176708.000000,2176708.000000
b2c_moscow,2024-04-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,2549570.000000,0,0,787123.000000,2549570.000000,-1762447.000000,1762447.000000
b2c_moscow,2024-05-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,2406833.000000,0,0,508161.000000,2406833.000000,-1898672.000000,1898672.000000
b2c_moscow,2024-06-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,2951243.000000,0,0,1214399.000000,2951243.000000,-1736844.000000,1736844.000000
b2c_moscow,2024-07-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,3334519.000000,0,0,616092.000000,3334519.000000,-2718427.000000,2718427.000000
