business_unit,period_start,review_attention,coverage_status,present_metrics_count,check_status,missing_metrics,source_systems,Revenue,Variable costs,Fixed costs,Net profit,calculated_net_profit,delta,abs_delta
total,2022-05-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,1411478.000000,655739.000000,377470.000000,226040.000000,378269.000000,-152229.000000,152229.000000
total,2022-06-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,1550887.000000,648135.000000,438623.000000,689049.000000,464129.000000,224920.000000,224920.000000
total,2022-08-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,1618806.000000,684042.000000,382731.000000,653647.000000,552033.000000,101614.000000,101614.000000
total,2022-09-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,1719017.000000,806162.000000,393948.000000,921811.000000,518907.000000,402904.000000,402904.000000
total,2022-10-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,1599660.000000,659371.000000,582793.000000,551292.000000,357496.000000,193796.000000,193796.000000
total,2022-11-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,1917060.000000,786676.000000,476651.000000,958337.000000,653733.000000,304604.000000,304604.000000
total,2022-12-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,1915000.000000,1027549.000000,529696.000000,1639207.000000,357755.000000,1281452.000000,1281452.000000
total,2023-01-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,3377739.000000,980093.000000,664489.000000,3284205.073700,1733157.000000,1551048.073700,1551048.073700
total,2023-02-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,2395130.000000,907743.000000,578161.000000,1689376.226200,909226.000000,780150.226200,780150.226200
total,2023-03-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,2745456.000000,1233764.000000,563469.000000,2163868.143000,948223.000000,1215645.143000,1215645.143000
total,2023-04-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,2773872.000000,1986354.000000,636106.000000,1287096.029900,151412.000000,1135684.029900,1135684.029900
total,2023-05-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,2776335.000000,897684.000000,626494.000000,2674104.031100,1252157.000000,1421947.031100,1421947.031100
total,2023-06-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,1686593.000000,841675.000000,624935.000000,1079402.024800,219983.000000,859419.024800,859419.024800
total,2023-07-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,1962775.000000,947034.000000,528674.000000,1798652.084200,487067.000000,1311585.084200,1311585.084200
total,2023-08-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,2005772.000000,959556.000000,654006.000000,1782820.110700,392210.000000,1390610.110700,1390610.110700
total,2023-09-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,2870717.000000,1413985.000000,557230.000000,2384794.323400,899502.000000,1485292.323400,1485292.323400
total,2023-10-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,3741120.000000,2434574.000000,591057.000000,3050428.215200,715489.000000,2334939.215200,2334939.215200
total,2023-11-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,3536725.000000,2016266.000000,758451.000000,2430586.213400,762008.000000,1668578.213400,1668578.213400
total,2023-12-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,3588563.000000,2272047.000000,784311.000000,2311404.209500,532205.000000,1779199.209500,1779199.209500
total,2024-01-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,3716825.000000,1842347.000000,805568.000000,3399366.137200,1068910.000000,2330456.137200,2330456.137200
total,2024-02-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,3987569.000000,1833403.000000,798196.000000,3211996.128500,1355970.000000,1856026.128500,1856026.128500
total,2024-03-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,3607652.000000,2137705.000000,871894.000000,1843306.110500,598053.000000,1245253.110500,1245253.110500
total,2024-04-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,2593570.000000,1350015.000000,717065.000000,208329.065500,526490.000000,-318160.934500,318160.934500
total,2024-05-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,3241003.000000,1977632.000000,1187113.000000,-1273998.911900,76258.000000,-1350256.911900,1350256.911900
total,2024-06-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,4395434.000000,2119097.000000,1141681.000000,3180538.182000,1134656.000000,2045882.182000,2045882.182000
total,2024-07-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,5064663.000000,2653167.000000,1356731.000000,1772218.124400,1054765.000000,717453.124400,717453.124400
total,2024-08-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,5877145.000000,3258580.000000,1785720.000000,1909884.131100,832845.000000,1077039.131100,1077039.131100
total,2024-09-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,5072964.000000,2924063.000000,1556117.000000,1459375.109900,592784.000000,866591.109900,866591.109900
total,2024-10-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,5528227.000000,2683629.000000,1482949.000000,2803308.131400,1361649.000000,1441659.131400,1441659.131400
total,2024-11-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,8545929.000000,4650988.000000,1792047.000000,4641654.350500,2102894.000000,2538760.350500,2538760.350500
total,2024-12-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,18433214.000000,10664543.000000,1791806.000000,13716820.038900,5976865.000000,7739955.038900,7739955.038900
total,2025-01-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,7514205.000000,3778928.000000,2083086.000000,4865687.000000,1652191.000000,3213496.000000,3213496.000000
total,2025-02-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,5464123.000000,2763590.000000,1881887.000000,2827811.000000,818646.000000,2009165.000000,2009165.000000
total,2025-03-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,9390829.000000,6210159.000000,2118956.000000,5297252.000000,1061714.000000,4235538.000000,4235538.000000
total,2025-04-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=google_sheets_monthly_economics_historical,5950544.000000,3909634.900000,1833531.420000,690171.200000,207377.680000,482793.520000,482793.520000
total,2025-05-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=google_sheets_monthly_economics_historical,8687183.000000,5358006.740000,1978931.630000,2449686.010000,1350244.630000,1099441.380000,1099441.380000
total,2025-06-01,high,complete,4,large_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=google_sheets_monthly_economics_historical,7534843.000000,5379527.170000,2070465.240000,751151.180000,84850.590000,666300.590000,666300.590000
total,2025-08-01,high,complete,4,large_delta,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,9425765.000000,4594349.000000,1151963.000000,3192665.000000,3679453.000000,-486788.000000,486788.000000
total,2025-09-01,high,complete,4,large_delta,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,9780427.000000,3990217.000000,1784954.000000,3340729.000000,4005256.000000,-664527.000000,664527.000000
total,2026-01-01,high,complete,4,large_delta,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,13158310.000000,7351146.000000,2429110.000000,2396785.000000,3378054.000000,-981269.000000,981269.000000
total,2026-02-01,high,complete,4,large_delta,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,9525318.000000,3319306.000000,2619599.000000,2744900.000000,3586413.000000,-841513.000000,841513.000000
b2b,2025-10-01,medium,complete,4,moderate_delta,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,1954232.000000,1102464.000000,129809.000000,766158.000000,721959.000000,44199.000000,44199.000000
b2b,2026-02-01,medium,complete,4,moderate_delta,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,0.000000,30500.000000,497120.000000,-538003.000000,-527620.000000,-10383.000000,10383.000000
b2b,2026-03-01,medium,complete,4,moderate_delta,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,9507668.000000,7025817.000000,470902.000000,1779132.000000,2010949.000000,-231817.000000,231817.000000
total,2021-12-01,medium,complete,4,moderate_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,1996073.000000,709977.000000,439818.000000,794256.000000,846278.000000,-52022.000000,52022.000000
total,2022-02-01,medium,complete,4,moderate_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,2341982.000000,783540.000000,448487.000000,1014871.000000,1109955.000000,-95084.000000,95084.000000
total,2022-07-01,medium,complete,4,moderate_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,1614390.000000,688530.000000,356156.000000,548405.000000,569704.000000,-21299.000000,21299.000000
total,2025-10-01,medium,complete,4,moderate_delta,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,13065795.000000,6861204.000000,2242890.000000,3460109.000000,3961701.000000,-501592.000000,501592.000000
total,2025-11-01,medium,complete,4,moderate_delta,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,13838695.000000,8382931.000000,2092571.000000,2824227.000000,3363193.000000,-538966.000000,538966.000000
total,2025-12-01,medium,complete,4,moderate_delta,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,17034739.000000,13659301.000000,2322338.000000,642035.000000,1053100.000000,-411065.000000,411065.000000
total,2026-03-01,medium,complete,4,moderate_delta,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,18358875.000000,10983374.000000,2847582.000000,3632358.000000,4527919.000000,-895561.000000,895561.000000
b2b,2025-11-01,low,complete,4,small_delta,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,2747472.000000,1224477.000000,313099.000000,1209895.000000,1209896.000000,-1.000000,1.000000
b2b,2025-12-01,low,complete,4,small_delta,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,5913340.000000,5987098.000000,405092.000000,-425658.000000,-478850.000000,53192.000000,53192.000000
b2c_moscow,2025-09-01,low,complete,4,small_delta,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,5770011.000000,1772797.000000,690631.000000,3306582.000000,3306583.000000,-1.000000,1.000000
b2c_moscow,2025-11-01,low,complete,4,small_delta,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,7513297.000000,5237725.000000,1001608.000000,1276820.000000,1273964.000000,2856.000000,2856.000000
b2c_moscow,2025-12-01,low,complete,4,small_delta,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,7056145.000000,5432629.000000,1117585.000000,570654.000000,505931.000000,64723.000000,64723.000000
b2c_spb,2024-12-01,low,complete,4,small_delta,,Revenue=google_sheets_monthly_economics_historical; Variable costs=google_sheets_monthly_economics_historical; Fixed costs=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,1776419.000000,881559.000000,552043.000000,330824.000000,342817.000000,-11993.000000,11993.000000
b2c_spb,2025-08-01,low,complete,4,small_delta,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,3148107.000000,1649519.000000,705220.000000,794509.000000,793368.000000,1141.000000,1141.000000
b2c_spb,2025-10-01,low,complete,4,small_delta,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,4055807.000000,1854254.000000,348533.000000,1853019.000000,1853020.000000,-1.000000,1.000000
b2c_spb,2025-11-01,low,complete,4,small_delta,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,3565927.000000,1786648.000000,408088.000000,1371390.000000,1371191.000000,199.000000,199.000000
b2c_spb,2025-12-01,low,complete,4,small_delta,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,4049254.000000,2173599.000000,478970.000000,1398921.000000,1396685.000000,2236.000000,2236.000000
total,2021-03-01,low,complete,4,small_delta,,Revenue=derived_total_from_business_units; Variable costs=derived_total_from_business_units; Fixed costs=derived_total_from_business_units; Net profit=derived_total_from_business_units,1486330.000000,539279.000000,374232.000000,562015.000000,572819.000000,-10804.000000,10804.000000
b2b,2022-01-01,ok,partial,1,exact_match,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,0.000000,0,0,0,0.000000,0.000000,0.000000
b2b,2023-05-01,ok,partial,1,exact_match,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,0.000000,0,0,0,0.000000,0.000000,0.000000
b2b,2024-01-01,ok,partial,1,exact_match,"Revenue, Variable costs, Fixed costs",Net profit=google_sheets_monthly_economics_historical,0,0,0,0.000000,0,0.000000,0.000000
b2b,2024-02-01,ok,partial,1,exact_match,"Revenue, Variable costs, Fixed costs",Net profit=google_sheets_monthly_economics_historical,0,0,0,0.000000,0,0.000000,0.000000
b2b,2024-06-01,ok,partial,1,exact_match,"Revenue, Variable costs, Fixed costs",Net profit=google_sheets_monthly_economics_historical,0,0,0,0.000000,0,0.000000,0.000000
b2b,2024-07-01,ok,partial,1,exact_match,"Revenue, Variable costs, Fixed costs",Net profit=google_sheets_monthly_economics_historical,0,0,0,0.000000,0,0.000000,0.000000
b2b,2024-08-01,ok,partial,1,exact_match,"Revenue, Variable costs, Fixed costs",Net profit=google_sheets_monthly_economics_historical,0,0,0,0.000000,0,0.000000,0.000000
b2b,2024-10-01,ok,partial,1,exact_match,"Revenue, Variable costs, Fixed costs",Net profit=google_sheets_monthly_economics_historical,0,0,0,0.000000,0,0.000000,0.000000
b2b,2025-02-01,ok,partial,1,exact_match,"Revenue, Variable costs, Fixed costs",Net profit=google_sheets_monthly_economics_historical,0,0,0,0.000000,0,0.000000,0.000000
b2c_moscow,2025-08-01,ok,complete,4,exact_match,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,6096559.000000,2434254.000000,376627.000000,3285678.000000,3285678.000000,0.000000,0.000000
b2c_moscow,2025-10-01,ok,complete,4,exact_match,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,6868757.000000,3701836.000000,1343276.000000,1823645.000000,1823645.000000,0.000000,0.000000
b2c_spb,2025-09-01,ok,complete,4,exact_match,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,2724291.000000,1224486.000000,449335.000000,1050470.000000,1050470.000000,0.000000,0.000000
franchise,2025-01-01,ok,partial,1,exact_match,"Revenue, Variable costs, Fixed costs",Net profit=google_sheets_monthly_economics_historical,0,0,0,0.000000,0,0.000000,0.000000
franchise,2025-02-01,ok,partial,1,exact_match,"Revenue, Variable costs, Fixed costs",Net profit=google_sheets_monthly_economics_historical,0,0,0,0.000000,0,0.000000,0.000000
franchise,2025-08-01,ok,complete,4,exact_match,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,181000.000000,25000.000000,0.000000,156000.000000,156000.000000,0.000000,0.000000
franchise,2025-09-01,ok,complete,4,exact_match,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,18000.000000,14135.000000,0.000000,3865.000000,3865.000000,0.000000,0.000000
franchise,2025-10-01,ok,complete,4,exact_match,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,187000.000000,11500.000000,2655.000000,172845.000000,172845.000000,0.000000,0.000000
franchise,2025-11-01,ok,complete,4,exact_match,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,12000.000000,0.000000,0.000000,12000.000000,12000.000000,0.000000,0.000000
franchise,2025-12-01,ok,complete,4,exact_match,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,16000.000000,0.000000,0.000000,16000.000000,16000.000000,0.000000,0.000000
franchise,2026-01-01,ok,complete,4,exact_match,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,53000.000000,16000.000000,0.000000,37000.000000,37000.000000,0.000000,0.000000
franchise,2026-02-01,ok,complete,4,exact_match,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,10000.000000,8000.000000,0.000000,2000.000000,2000.000000,0.000000,0.000000
franchise,2026-03-01,ok,complete,4,exact_match,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,22000.000000,20000.000000,0.000000,2000.000000,2000.000000,0.000000,0.000000
general,2026-02-01,ok,complete,4,exact_match,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
general,2026-03-01,ok,complete,4,exact_match,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
